Type,Compound ID,Protein ID,Predicted Value,Original Value,Difference,Difference Sq
PREDICTION,CHEMBL1760269,Q03181,7.04667806625366,4.65,-2.39667806625366,5.74406575326139
PREDICTION,CHEMBL4212837,Q03181,6.97038412094116,6.3,-0.670384120941162,0.449414869610055
PREDICTION,CHEMBL482659,Q03181,6.46883916854858,5.87,-0.598839168548584,0.358608349787959
PREDICTION,CHEMBL435715,Q03181,6.64374971389771,6.34,-0.303749713897705,0.092263888692938
PREDICTION,CHEMBL280293,Q03181,5.97626399993897,7.2,1.22373600006104,1.49752979784538
PREDICTION,CHEMBL203409,Q03181,5.83656740188599,8.52,2.68343259811401,7.20081050862092
PREDICTION,CHEMBL229786,Q03181,6.93664503097534,7.43,0.493354969024658,0.243399125461321
PREDICTION,CHEMBL1643199,Q03181,6.49190998077393,7.33,0.838090019226074,0.702394880326362
PREDICTION,CHEMBL1081962,Q03181,6.83444118499756,8.7,1.86555881500244,3.48030969223331
PREDICTION,CHEMBL1760425,Q03181,7.04335403442383,7.85,0.806645965576172,0.650677713780314
PREDICTION,CHEMBL4072125,Q03181,6.23122215270996,7.1,0.868777847290039,0.754774947941914
PREDICTION,CHEMBL278590,Q03181,6.06739187240601,5.62,-0.447391872406006,0.200159487494952
PREDICTION,CHEMBL20125,Q03181,5.69546556472778,7.04,1.34453443527222,1.80777284763278
PREDICTION,CHEMBL87380,Q03181,6.00110387802124,7.22,1.21889612197876,1.48570775617486
PREDICTION,CHEMBL427040,Q03181,7.24354887008667,4.96,-2.28354887008667,5.21459544207411
PREDICTION,CHEMBL369607,Q03181,7.50394105911255,6.01,-1.49394105911255,2.23185988810232
PREDICTION,CHEMBL374234,Q03181,5.60429048538208,5.92,0.31570951461792,0.099672497620283
PREDICTION,CHEMBL4101577,Q03181,5.85061454772949,5.66,-0.190614547729492,0.036333905806119
PREDICTION,CHEMBL1075723,Q03181,8.18927383422852,4.51,-3.67927383422852,13.5370559472386
PREDICTION,CHEMBL497203,Q03181,5.85161018371582,6.7,0.84838981628418,0.719765280374704
PREDICTION,CHEMBL233177,Q03181,7.36741352081299,5.24,-2.12741352081299,4.52588828853791
PREDICTION,CHEMBL477312,Q03181,6.46309375762939,8.22,1.75690624237061,3.0867195444808
PREDICTION,CHEMBL1075704,Q03181,6.54670524597168,5.7,-0.84670524597168,0.716909773555962
PREDICTION,CHEMBL1760410,Q03181,5.92535066604614,9.8,3.87464933395386,15.0129074611091
PREDICTION,CHEMBL201880,Q03181,6.01141452789307,4.56,-1.45141452789307,2.10660413177905
PREDICTION,CHEMBL2037588,Q03181,8.88383769989014,8.74,-0.143837699890137,0.020689283909685
PREDICTION,CHEMBL2112993,Q03181,5.46033763885498,8.4,2.93966236114502,8.64161479753271
PREDICTION,CHEMBL173386,Q03181,6.0657901763916,5.6,-0.465790176391602,0.21696048842292
PREDICTION,CHEMBL87928,Q03181,6.01297187805176,7.22,1.20702812194824,1.4569168871739
PREDICTION,CHEMBL118939,Q03181,6.85680532455444,6.62,-0.236805324554443,0.056076761737335
PREDICTION,CHEMBL393938,Q03181,8.44543743133545,6.87,-1.57543743133545,2.48200310005284
PREDICTION,CHEMBL2037584,Q03181,8.03422927856445,6.5,-1.53422927856445,2.3538594792044
PREDICTION,CHEMBL1760414,Q03181,6.72402477264404,7.17,0.445975227355957,0.198893903415197
PREDICTION,CHEMBL3335653,Q03181,6.03854990005493,7.27,1.23145009994507,1.51646934865472
PREDICTION,CHEMBL3895104,Q03181,6.33438444137573,5.75,-0.584384441375732,0.341505175322027
PREDICTION,CHEMBL1081391,Q03181,6.25703859329224,4.3,-1.95703859329224,3.83000005563526
PREDICTION,CHEMBL2035064,Q03181,7.67412042617798,7.01,-0.664120426177979,0.44105594046682
PREDICTION,CHEMBL1080108,Q03181,7.60467863082886,6.22,-1.38467863082886,1.91733491067408
PREDICTION,CHEMBL361362,Q03181,4.70726823806763,7.2,2.49273176193237,6.21371163694647
PREDICTION,CHEMBL2037585,Q03181,8.57118701934814,8.3,-0.271187019348144,0.073542399462931
PREDICTION,CHEMBL4243662,Q03181,7.28662204742432,5.9,-1.38662204742432,1.9227207024032
PREDICTION,CHEMBL1934485,Q03181,4.5991063117981,4.58,-0.019106311798096,0.000365051150526
PREDICTION,CHEMBL391085,Q03181,6.9834156036377,6.66,-0.323415603637695,0.104597652676335
PREDICTION,CHEMBL1173381,Q03181,4.90635776519775,6.11,1.20364223480225,1.44875462939975
PREDICTION,CHEMBL390116,Q03181,6.16601181030273,8.1,1.93398818969727,3.74031031788851
PREDICTION,CHEMBL263029,Q03181,7.75104904174805,4.47,-3.28104904174805,10.7652828143558
PREDICTION,CHEMBL383011,Q03181,6.49477100372314,8.52,2.02522899627685,4.10155248736056
PREDICTION,CHEMBL86658,Q03181,6.56405544281006,5.27,-1.29405544281006,1.67457948906634
PREDICTION,CHEMBL218338,Q03181,6.36748790740967,6.8,0.432512092590332,0.187066710236868
PREDICTION,CHEMBL393373,Q03181,7.51993989944458,7.16,-0.35993989944458,0.129556731212174
PREDICTION,CHEMBL491237,Q03181,5.31826639175415,6.78,1.46173360824585,2.13666514147543
PREDICTION,CHEMBL2035068,Q03181,8.38626670837402,5.7,-2.68626670837402,7.21602882851861
PREDICTION,CHEMBL484266,Q03181,7.75981616973877,6.96,-0.79981616973877,0.639705905375596
PREDICTION,CHEMBL3354989,Q03181,6.86996221542358,5.56,-1.30996221542358,1.71600100583746
PREDICTION,CHEMBL1934481,Q03181,5.3324761390686,6.43,1.0975238609314,1.20455862531376
PREDICTION,CHEMBL4072143,Q03181,6.33590650558472,4.96,-1.37590650558472,1.89311871211035
PREDICTION,CHEMBL314483,Q03181,5.40457725524902,8.1,2.69542274475098,7.26530377292089
PREDICTION,CHEMBL4093975,Q03181,6.30696296691895,7.05,0.743037033081055,0.552104032529896
PREDICTION,CHEMBL486176,Q03181,4.92227458953857,6.16,1.23772541046143,1.53196419170191
PREDICTION,CHEMBL392951,Q03181,7.56768798828125,5.85,-1.71768798828125,2.95045202508569
PREDICTION,CHEMBL487611,Q03181,4.85093545913696,7.64,2.78906454086304,7.77888101309954
PREDICTION,CHEMBL1760411,Q03181,7.43185138702393,8.34,0.908148612976074,0.824733903250367
PREDICTION,CHEMBL1075836,Q03181,7.66498374938965,8.43,0.765016250610351,0.58524986369792
PREDICTION,CHEMBL1080873,Q03181,7.20729351043701,5.52,-1.68729351043701,2.84695939036286
PREDICTION,CHEMBL496733,Q03181,7.92103958129883,6,-1.92103958129883,3.69039307291678
PREDICTION,CHEMBL3098772,Q05343,6.3166651725769,7.94,1.6233348274231,2.63521596192477
PREDICTION,CHEMBL340555,Q05343,8.71184539794922,6.96,-1.75184539794922,3.06896229831586
PREDICTION,CHEMBL203940,Q07869,7.32769584655762,5.6,-1.72769584655762,2.98493293821244
PREDICTION,CHEMBL2206303,Q07869,7.88798522949219,7.06,-0.827985229492188,0.685559540257231
PREDICTION,CHEMBL2031954,Q07869,5.52522706985474,5.77,0.244772930145263,0.059913787331898
PREDICTION,CHEMBL3963887,Q07869,6.45408439636231,5.58,-0.874084396362305,0.764023531964055
PREDICTION,CHEMBL574607,Q07869,6.36932992935181,5.48,-0.889329929351806,0.790907723240889
PREDICTION,CHEMBL391068,Q07869,5.83433389663696,5.44,-0.394333896636962,0.155499222036891
PREDICTION,CHEMBL2031859,Q07869,5.0824761390686,6.92,1.8375238609314,3.37649393949223
PREDICTION,CHEMBL173236,Q07869,7.58881282806397,5.31,-2.27881282806397,5.19298790534889
PREDICTION,CHEMBL39129,Q07869,6.37759256362915,6.62,0.24240743637085,0.058761365207888
PREDICTION,CHEMBL2282517,Q07869,5.11524820327759,9,3.88475179672241,15.091296522138
PREDICTION,CHEMBL495817,Q07869,5.90603399276733,6.25,0.343966007232666,0.118312614131582
PREDICTION,CHEMBL3393183,Q07869,5.06467151641846,5.51,0.445328483581543,0.198317458289036
PREDICTION,CHEMBL118756,Q07869,6.90410375595093,5.96,-0.944103755950928,0.891331902000649
PREDICTION,CHEMBL392063,Q07869,5.96738862991333,4.8,-1.16738862991333,1.36279621325092
PREDICTION,CHEMBL175213,Q07869,6.64803647994995,5.98,-0.668036479949951,0.446272738543921
PREDICTION,CHEMBL1080361,Q07869,6.35145807266235,6.75,0.398541927337646,0.158835667846006
PREDICTION,CHEMBL2031860,Q07869,5.03794527053833,4.7,-0.33794527053833,0.114207005879225
PREDICTION,CHEMBL3318038,Q07869,6.65793800354004,5,-1.65793800354004,2.74875842358233
PREDICTION,CHEMBL117796,Q07869,7.30044794082642,5.68,-1.62044794082642,2.62585152892857
PREDICTION,CHEMBL498171,Q07869,5.69300556182861,6.14,0.446994438171386,0.199804027756153
PREDICTION,CHEMBL2312712,Q07869,6.17032384872437,5.31,-0.860323848724366,0.740157124683905
PREDICTION,CHEMBL106666,Q07869,5.4669303894043,5.09,-0.376930389404297,0.142076518456475
PREDICTION,CHEMBL233976,Q07869,6.43672180175781,5.62,-0.816721801757812,0.667034501466527
PREDICTION,CHEMBL234800,Q07869,6.35384941101074,6.47,0.116150588989258,0.013490959322552
PREDICTION,CHEMBL1091218,Q07869,6.7479305267334,4.8,-1.9479305267334,3.79443333697986
PREDICTION,CHEMBL3601091,Q07869,5.38337755203247,6.68,1.29662244796753,1.68122977257331
PREDICTION,CHEMBL235143,Q07869,5.52521181106567,5.66,0.134788188934326,0.018167855876196
PREDICTION,CHEMBL3103197,Q07869,7.68618679046631,5.3,-2.38618679046631,5.6938873989959
PREDICTION,CHEMBL2153843,Q07869,5.18827772140503,4.52,-0.66827772140503,0.446595112926299
PREDICTION,CHEMBL1956362,Q07869,5.60302829742432,6.95,1.34697170257568,1.81433276753964
PREDICTION,CHEMBL3263232,Q07869,4.67752122879028,5.47,0.792478771209717,0.628022602818062
PREDICTION,CHEMBL1641718,Q07869,5.4193606376648,7.43,2.0106393623352,4.04267064537172
PREDICTION,CHEMBL484467,Q07869,5.71812200546265,5.5,-0.218122005462646,0.047577209267047
PREDICTION,CHEMBL486176,Q07869,5.56830310821533,5.57,0.001696891784668,2.87944172887461E-06
PREDICTION,CHEMBL218487,Q07869,5.17461061477661,6.52,1.34538938522339,1.81007259787177
PREDICTION,CHEMBL3962832,Q07869,6.19788599014282,6.41,0.212114009857178,0.044992353177691
PREDICTION,CHEMBL236218,Q07869,5.1574182510376,6.1,0.942581748962402,0.888460353477021
PREDICTION,CHEMBL214272,Q07869,6.34207677841187,6.58,0.237923221588135,0.056607459370877
PREDICTION,CHEMBL519504,Q07869,6.74174165725708,5.54,-1.20174165725708,1.44418301078699
PREDICTION,CHEMBL208567,Q07869,5.88327550888062,7.7,1.81672449111939,3.30048787663299
PREDICTION,CHEMBL221438,Q07869,5.63276290893555,7.16,1.52723709106445,2.33245313232301
PREDICTION,CHEMBL489765,Q07869,5.24988412857056,5.55,0.300115871429443,0.090069536283854
PREDICTION,CHEMBL2158012,Q07869,6.31129503250122,6,-0.311295032501221,0.096904597259936
PREDICTION,CHEMBL3262946,Q07869,4.74373340606689,5.8,1.05626659393311,1.11569911745904
PREDICTION,CHEMBL3764076,Q07869,6.1235728263855,6.05,-0.073572826385498,0.005412960782351
PREDICTION,CHEMBL1092931,Q07869,6.50598859786987,7,0.494011402130127,0.244047265434574
PREDICTION,CHEMBL96143,Q07869,7.16017293930054,5.16,-2.00017293930054,4.00069178711015
PREDICTION,CHEMBL248530,Q07869,6.26974582672119,6,-0.269745826721191,0.072762811033499
PREDICTION,CHEMBL2312700,Q07869,6.53593349456787,6.51,-0.025933494567871,0.000672546140502
PREDICTION,CHEMBL484266,Q07869,5.74598360061646,6.75,1.00401639938355,1.0080489302311
PREDICTION,CHEMBL472451,Q07869,6.04323434829712,6.31,0.26676565170288,0.071163912928463
PREDICTION,CHEMBL122417,Q07869,6.2461462020874,8.15,1.9038537979126,3.62465928382622
PREDICTION,CHEMBL4098415,Q07869,5.77521705627441,4.51,-1.26521705627441,1.60077419948769
PREDICTION,CHEMBL219773,Q07869,5.88313102722168,8.05,2.16686897277832,4.69532114518938
PREDICTION,CHEMBL255872,Q07869,6.3427152633667,5.98,-0.362715263366699,0.131562362279174
PREDICTION,CHEMBL2312702,Q07869,7.39155673980713,5.7,-1.69155673980713,2.86136420398692
PREDICTION,CHEMBL3335654,Q07869,5.34234285354614,7.19,1.84765714645386,3.41383693084201
PREDICTION,CHEMBL256569,Q07869,5.6660304069519,5.71,0.043969593048096,0.001933325112815
PREDICTION,CHEMBL1828826,Q07869,4.69117259979248,6.32,1.62882740020752,2.65307869966679
PREDICTION,CHEMBL215245,Q07869,5.8097620010376,6.43,0.620237998962402,0.384695175356885
PREDICTION,CHEMBL363018,Q07869,6.53106927871704,5.92,-0.611069278717041,0.373405663391765
PREDICTION,CHEMBL372519,Q07869,5.62417364120483,5.75,0.125826358795166,0.01583227256765
PREDICTION,CHEMBL199398,Q07869,6.22958040237427,5.52,-0.709580402374268,0.503504347433628
PREDICTION,CHEMBL107789,Q07869,7.18654346466064,5.72,-1.46654346466064,2.15074973373885
PREDICTION,CHEMBL219156,Q07869,5.89240455627441,6.23,0.337595443725586,0.113970683624276
PREDICTION,CHEMBL370809,Q07869,5.52159976959229,5.92,0.398400230407715,0.15872274358892
PREDICTION,CHEMBL190517,Q07869,6.75575017929077,4.67,-2.08575017929077,4.35035381041149
PREDICTION,CHEMBL3398460,Q07869,5.74552822113037,4.7,-1.04552822113037,1.09312926118004
PREDICTION,CHEMBL3398443,Q07869,5.6775975227356,6.38,0.702402477264404,0.493369240067172
PREDICTION,CHEMBL393767,Q07869,6.45344400405884,4.7,-1.75344400405884,3.07456587536989
PREDICTION,CHEMBL1760272,Q07869,4.9455771446228,5.53,0.584422855377198,0.341550073887237
PREDICTION,CHEMBL360368,Q07869,5.75123834609985,5.54,-0.211238346099853,0.044621638863002
PREDICTION,CHEMBL3398424,Q07869,5.88173532485962,5.15,-0.731735324859619,0.535436585647412
PREDICTION,CHEMBL23670,Q07869,7.19492769241333,5.05,-2.14492769241333,4.60071480568157
PREDICTION,CHEMBL519857,Q07869,5.86513566970825,6.05,0.184864330291748,0.034174820614217
PREDICTION,CHEMBL482823,Q07869,5.44065618515015,7.72,2.27934381484985,5.19540822629428
PREDICTION,CHEMBL484063,Q07869,5.8682017326355,5.75,-0.118201732635498,0.013971649598034
PREDICTION,CHEMBL491750,Q07869,6.13096523284912,6.52,0.389034767150878,0.151348050052138
PREDICTION,CHEMBL180019,Q07869,6.74621629714966,6.47,-0.276216297149658,0.076295442811068
PREDICTION,CHEMBL3398451,Q07869,5.86524629592896,7.19,1.32475370407105,1.75497237644995
PREDICTION,CHEMBL281791,Q07869,7.44947576522827,5.62,-1.82947576522827,3.34698157555757
PREDICTION,CHEMBL264385,Q07869,7.32285881042481,7.42,0.097141189575195,0.009436410712084
PREDICTION,CHEMBL435512,Q07869,5.5882568359375,7.07,1.4817431640625,2.19556280424595
PREDICTION,CHEMBL393373,Q07869,7.00717687606812,5.95,-1.05717687606812,1.11762294729314
PREDICTION,CHEMBL1089969,Q07869,6.28605461120606,5.1,-1.18605461120606,1.40672554076315
PREDICTION,CHEMBL1934486,Q07869,7.52678060531616,7.1,-0.426780605316162,0.18214168507403
PREDICTION,CHEMBL200207,Q07869,6.70310401916504,6.13,-0.573104019165039,0.328448216783122
PREDICTION,CHEMBL426592,Q07869,7.11080121994019,7.1,-0.010801219940186,0.000116666352196
PREDICTION,CHEMBL3335624,Q07869,4.83004140853882,5.46,0.629958591461182,0.396847826955756
PREDICTION,CHEMBL114286,Q07869,5.5924277305603,4.65,-0.942427730560302,0.888170027329042
PREDICTION,CHEMBL565,Q07869,5.13963937759399,5.22,0.080360622406006,0.006457829633481
PREDICTION,CHEMBL364748,Q07869,5.82810401916504,6.64,0.811895980834961,0.659175083695963
PREDICTION,CHEMBL65458,Q07869,6.67032289505005,7.42,0.749677104949951,0.56201576168614
PREDICTION,CHEMBL593801,Q07869,6.41122961044312,6.31,-0.101229610443116,0.010247434030465
PREDICTION,CHEMBL4248276,Q07869,5.6801438331604,5.74,0.0598561668396,0.00358276070873
PREDICTION,CHEMBL3758919,Q07869,5.35737752914429,5.66,0.302622470855713,0.091580359866817
PREDICTION,CHEMBL1956365,Q07869,6.13290405273438,5.7,-0.432904052734375,0.187405918873846
PREDICTION,CHEMBL87307,Q07869,6.03206348419189,5.82,-0.212063484191894,0.044970921327606
PREDICTION,CHEMBL564902,Q07869,5.96289253234863,5.92,-0.042892532348633,0.001839769331279
PREDICTION,CHEMBL3397558,Q07869,5.3942551612854,5.56,0.1657448387146,0.027471351560529
PREDICTION,CHEMBL279211,Q07869,8.14198303222656,6,-2.14198303222656,4.5880913103465
PREDICTION,CHEMBL107367,Q07869,6.5810341835022,7.92,1.3389658164978,1.79282945774963
PREDICTION,CHEMBL2204685,Q07869,5.08859252929688,6.77,1.68140747070312,2.82713108253628
PREDICTION,CHEMBL1075894,Q07869,6.6115198135376,5.22,-1.3915198135376,1.93632739146771
PREDICTION,CHEMBL447190,Q07869,7.404052734375,5.89,-1.514052734375,2.29235568246842
PREDICTION,CHEMBL1089500,Q07869,7.18345451354981,5.4,-1.7834545135498,3.18071000190117
PREDICTION,CHEMBL3360190,Q07869,6.02583408355713,5.88,-0.145834083557129,0.021267579926948
PREDICTION,CHEMBL1090187,Q07869,7.06406211853027,5.88,-1.18406211853027,1.4020031005384
PREDICTION,CHEMBL367311,Q07869,8.65884971618652,6.08,-2.57884971618652,6.65046585867531
PREDICTION,CHEMBL3818976,Q07869,5.31863355636597,6.41,1.09136644363403,1.1910807142904
PREDICTION,CHEMBL3398432,Q07869,5.8136887550354,5.36,-0.4536887550354,0.205833486445571
PREDICTION,CHEMBL331206,Q07869,6.21132183074951,5.54,-0.671321830749512,0.450673000440876
PREDICTION,CHEMBL176421,Q07869,7.03160524368286,7.8,0.768394756317139,0.590430501535675
PREDICTION,CHEMBL1956359,Q07869,5.39995241165161,5.27,-0.129952411651612,0.01688762929407
PREDICTION,CHEMBL3765763,Q07869,7.08660697937012,6.25,-0.836606979370117,0.699911237930792
PREDICTION,CHEMBL257180,Q07869,6.20654821395874,6.89,0.683451786041259,0.467106343842988
PREDICTION,CHEMBL391457,Q07869,6.41071939468384,5.19,-1.22071939468384,1.49015584055727
PREDICTION,CHEMBL2153833,Q07869,6.86322116851807,4.26,-2.60322116851807,6.77676045222057
PREDICTION,CHEMBL117918,Q07869,6.34611892700195,6.62,0.273881072998047,0.075010842146562
PREDICTION,CHEMBL489507,Q07869,6.43235778808594,6.08,-0.352357788085937,0.124156010824814
PREDICTION,CHEMBL419019,Q07869,6.25733661651611,6.54,0.282663383483887,0.079898588362559
PREDICTION,CHEMBL2312708,Q07869,7.14898204803467,6.74,-0.408982048034668,0.167266315614631
PREDICTION,CHEMBL110408,Q07869,7.1956000328064,6.54,-0.655600032806396,0.429811403015748
PREDICTION,CHEMBL1760421,Q07869,5.30564880371094,5.76,0.454351196289062,0.206435009569302
PREDICTION,CHEMBL380070,Q07869,5.87034845352173,5.75,-0.120348453521729,0.014483750265072
PREDICTION,CHEMBL370021,Q07869,6.84888505935669,6.52,-0.32888505935669,0.108165382268053
PREDICTION,CHEMBL221649,Q07869,7.16316556930542,5.5,-1.66316556930542,2.76611971092302
PREDICTION,CHEMBL255097,Q07869,5.40617322921753,7.19,1.78382677078247,3.18203794816022
PREDICTION,CHEMBL46403,Q07869,5.19905185699463,4.95,-0.249051856994629,0.062026827472473
PREDICTION,CHEMBL497789,Q07869,5.79178667068481,5.38,-0.411786670684815,0.169568262153684
PREDICTION,CHEMBL4209440,Q07869,5.5669002532959,6.21,0.643099746704102,0.41357728421088
PREDICTION,CHEMBL1808554,Q07869,4.80560779571533,4.88,0.074392204284668,0.005534200058332
PREDICTION,CHEMBL1783064,Q07869,7.69116306304932,7.19,-0.501163063049316,0.251164415764973
PREDICTION,CHEMBL604907,Q13133,8.14274311065674,5.64,-2.50274311065674,6.26372307793977
PREDICTION,CHEMBL199255,Q13133,6.87238502502441,6.7,-0.172385025024414,0.029716596852668
PREDICTION,CHEMBL207093,Q13133,6.87236881256104,5.7,-1.17236881256104,1.37444863266577
PREDICTION,CHEMBL225828,Q13133,7.71071910858154,6.48,-1.23071910858154,1.51466952422775
PREDICTION,CHEMBL385544,Q13133,5.57072114944458,6.43,0.85927885055542,0.738360143011843
PREDICTION,CHEMBL3360973,Q13133,6.8287239074707,8,1.1712760925293,1.3718876849307
PREDICTION,CHEMBL370175,Q13133,7.22631311416626,6.7,-0.52631311416626,0.277005494143386
PREDICTION,CHEMBL3588881,Q13133,5.53585863113403,4.5,-1.03585863113403,1.07300310369487
PREDICTION,CHEMBL385489,Q13133,6.58913660049439,4.09,-2.49913660049438,6.24568374793063
PREDICTION,CHEMBL606756,Q13133,6.96523284912109,6.1,-0.865232849121094,0.748627883198206
PREDICTION,CHEMBL381570,Q13133,6.46595668792725,6.42,-0.045956687927246,0.002112017165242
PREDICTION,CHEMBL3815001,Q13133,6.73716306686401,5.66,-1.07716306686401,1.16028027261589
PREDICTION,CHEMBL3263710,Q13133,6.02356195449829,7.1,1.07643804550171,1.15871886580354
PREDICTION,CHEMBL612006,Q13133,8.50006103515625,5.75,-2.75006103515625,7.56283569708467
PREDICTION,CHEMBL226462,Q13133,7.74812126159668,6.38,-1.36812126159668,1.87175578643289
PREDICTION,CHEMBL226461,Q13133,7.54080533981323,5.92,-1.62080533981323,2.62700994956709
PREDICTION,CHEMBL3588886,Q13133,6.25208711624146,5.1,-1.15208711624146,1.32730472340955
PREDICTION,CHEMBL1023,Q13133,6.180335521698,8.8,2.619664478302,6.8626419788773
PREDICTION,CHEMBL574787,Q13133,4.75974607467651,7.8,3.04025392532349,9.24314393044487
PREDICTION,CHEMBL60079,Q13133,6.28114986419678,5.19,-1.09114986419678,1.19060802613664
PREDICTION,CHEMBL2381195,Q13133,4.44296979904175,7,2.55703020095825,6.5384034486126
PREDICTION,CHEMBL593739,Q13133,6.07214593887329,5,-1.07214593887329,1.14949691424249
PREDICTION,CHEMBL3672843,Q13133,5.99324750900269,4.2,-1.79324750900269,3.21573662854434
PREDICTION,CHEMBL606539,Q13133,8.67639446258545,6.3,-2.37639446258545,5.64725064180679
PREDICTION,CHEMBL2381196,Q13133,5.8702597618103,5.89,0.019740238189697,0.000389677003786
PREDICTION,CHEMBL3403687,Q13133,6.06692838668823,5.08,-0.986928386688232,0.974027640451037
PREDICTION,CHEMBL558496,Q13133,4.45897769927979,6.59,2.13102230072021,4.54125604616688
PREDICTION,CHEMBL459473,Q13133,6.16488981246948,5.38,-0.784889812469483,0.61605201771838
PREDICTION,CHEMBL3314003,Q13133,5.3300576210022,5.55,0.219942378997803,0.048374650079213
PREDICTION,CHEMBL550568,Q13133,4.38915300369263,6.58,2.19084699630737,4.79981056122904
PREDICTION,CHEMBL3589801,Q13133,6.51037788391113,4.88,-1.63037788391113,2.65813204434654
PREDICTION,CHEMBL4218626,Q13133,5.48143911361694,5.27,-0.211439113616944,0.044706498767119
PREDICTION,CHEMBL592985,Q13133,7.60918807983398,7.68,0.070811920166015,0.005014328037598
PREDICTION,CHEMBL521981,Q13133,6.73133182525635,4.96,-1.77133182525635,3.13761643516598
PREDICTION,CHEMBL2012766,Q13133,5.6777081489563,4.64,-1.0377081489563,1.07683820241031
PREDICTION,CHEMBL169046,Q13133,6.93834161758423,6.66,-0.278341617584228,0.077474056079405
PREDICTION,CHEMBL549418,Q13133,4.23878622055054,6.5,2.26121377944946,5.11308775637212
PREDICTION,CHEMBL194192,Q13133,6.36372900009155,7.39,1.02627099990845,1.05323216525308
PREDICTION,CHEMBL550035,Q13133,4.67613410949707,6.7,2.02386589050293,4.09603314274122
PREDICTION,CHEMBL3814153,Q13133,7.65554141998291,5.37,-2.28554141998291,5.2236995824575
PREDICTION,CHEMBL225996,Q13133,6.88248348236084,6.91,0.02751651763916,0.000757158742986
PREDICTION,CHEMBL593473,Q13133,9.2566614151001,6.97,-2.2866614151001,5.22882042730758
PREDICTION,CHEMBL387484,Q13133,8.21731376647949,7.68,-0.537313766479493,0.288706083648379
PREDICTION,CHEMBL3623100,Q13133,4.96284437179565,4.57,-0.392844371795654,0.154326700451522
PREDICTION,CHEMBL62135,Q13133,6.08206558227539,5.41,-0.672065582275391,0.45167214687916
PREDICTION,CHEMBL3814000,Q13133,5.25453948974609,6.54,1.28546051025391,1.65240872342223
PREDICTION,CHEMBL3360960,Q13133,8.88339138031006,6.7,-2.18339138031006,4.76719791961226
PREDICTION,CHEMBL1097159,Q13133,8.1987886428833,6.55,-1.6487886428833,2.71850398890096
PREDICTION,CHEMBL158781,Q13133,6.36733341217041,8.4,2.03266658782959,4.13173345727879
PREDICTION,CHEMBL3617297,Q13133,5.28086614608765,5.54,0.259133853912354,0.067150354243469
PREDICTION,CHEMBL253311,Q13133,7.772132396698,6.2,-1.572132396698,2.47160027274739
PREDICTION,CHEMBL403418,Q13133,7.90217781066895,6.23,-1.67217781066895,2.79617863049359
PREDICTION,CHEMBL593267,Q13133,5.74589061737061,7.16,1.41410938262939,1.99970534604049
PREDICTION,CHEMBL573651,Q13133,6.90050363540649,6.71,-0.190503635406494,0.036291635103091
PREDICTION,CHEMBL2012768,Q13133,5.96482801437378,5.94,-0.024828014373779,0.000616430297745
PREDICTION,CHEMBL520370,Q13133,5.81368970870972,4.91,-0.903689708709717,0.816655089627852
PREDICTION,CHEMBL4214210,Q13133,5.15120792388916,5.8,0.64879207611084,0.420931158024214
PREDICTION,CHEMBL214546,Q13133,6.99916124343872,6.4,-0.59916124343872,0.358994195639033
PREDICTION,CHEMBL3588885,Q13133,6.53554821014404,7,0.464451789855957,0.215715465100402
PREDICTION,CHEMBL2204435,Q13133,4.52671909332275,8.92,4.39328090667725,19.3009171249748
PREDICTION,CHEMBL516657,Q13133,5.47230052947998,8.1,2.62769947052002,6.90480450737119
PREDICTION,CHEMBL488173,Q13133,5.09808301925659,6.66,1.56191698074341,2.4395846547346
PREDICTION,CHEMBL3588883,Q13133,5.32892084121704,5.3,-0.028920841217041,0.000836415056701
PREDICTION,CHEMBL3609363,Q13133,6.11645936965942,5.77,-0.346459369659424,0.120034094824806
PREDICTION,CHEMBL4206368,Q13133,5.29446029663086,6.64,1.34553970336914,1.81047709334271
PREDICTION,CHEMBL464189,Q13133,5.51937866210938,4.53,-0.989378662109375,0.978870137037336
PREDICTION,CHEMBL3814799,Q13133,6.57084703445435,4.04,-2.53084703445435,6.40518671180636
PREDICTION,CHEMBL590586,Q13133,5.11946630477905,4.92,-0.199466304779053,0.03978680674221
PREDICTION,CHEMBL403958,Q13133,8.73198127746582,9.1,0.368018722534179,0.135437780135689
PREDICTION,CHEMBL463906,Q13133,6.46090507507324,5.58,-0.880905075073242,0.775993751289794
PREDICTION,CHEMBL4217784,Q13133,6.12469005584717,7.62,1.49530994415283,2.23595182908235
PREDICTION,CHEMBL459563,Q13133,6.64436626434326,5.52,-1.12436626434326,1.26419949639322
PREDICTION,CHEMBL595012,Q13133,8.27950191497803,6.94,-1.33950191497803,1.7942653802298
PREDICTION,CHEMBL471608,Q13133,6.13750267028809,5.55,-0.587502670288086,0.345159387595632
PREDICTION,CHEMBL383646,Q13133,7.26718235015869,6.77,-0.497182350158692,0.24719028930932
PREDICTION,CHEMBL214832,Q13133,6.34980154037476,7.75,1.40019845962524,1.96055572633691
PREDICTION,CHEMBL214414,Q13285,6.64874362945557,6.89,0.241256370544433,0.058204636328273
PREDICTION,CHEMBL265938,Q13285,5.89945030212402,6.72,0.820549697875976,0.673301806684356
PREDICTION,CHEMBL216778,Q13285,6.87769222259522,4.86,-2.01769222259521,4.07108190512122
